order_id,order_date,month,month_name,year,quarter,day_of_week,customer_id,customer_name,gender,age_group,area,city,loyalty_member,store_name,store_id,product_name,category,unit_price_pkr,quantity,discount_pct,discount_amount_pkr,sales_pkr,profit_pkr,profit_margin_pct,payment_method,delivery_type
ORD004336,2025-01-30,1,January,2025,Q1,Thursday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Bahadurabad,ST001,Kids T-Shirt,Clothing & Fabric,488,1,0,0,488,116,23.8,JazzCash,In-Store
ORD004336,2025-01-30,1,January,2025,Q1,Thursday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Bahadurabad,ST001,AA Batteries 4pcs,Electronics,199,4,10,80,716,160,22.3,Cash,In-Store
ORD004336,2025-01-30,1,January,2025,Q1,Thursday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Bahadurabad,ST001,Pita Bread 4pcs,Bakery,116,4,10,46,418,36,8.6,Debit Card,In-Store
ORD004336,2025-01-30,1,January,2025,Q1,Thursday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Bahadurabad,ST001,Head & Shoulders 400ml,Personal Care,848,4,0,0,3392,682,20.1,Cash,In-Store
ORD004337,2025-12-28,12,December,2025,Q4,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Bahadurabad,ST001,Tapal Danedar Tea 950g,Grocery,1223,4,0,0,4892,450,9.2,Debit Card,In-Store
ORD004337,2025-12-28,12,December,2025,Q4,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Bahadurabad,ST001,Vitamin C 500mg 30tabs,Pharmacy & Health,342,3,10,103,923,148,16.0,Credit Card,In-Store
ORD004337,2025-12-28,12,December,2025,Q4,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Bahadurabad,ST001,Surf Excel 1kg,Grocery,456,4,0,0,1824,321,17.6,Cash,In-Store
ORD004337,2025-12-28,12,December,2025,Q4,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Bahadurabad,ST001,School Uniform Shirt,Clothing & Fabric,520,3,15,234,1326,216,16.3,Credit Card,In-Store
ORD004338,2025-09-15,9,September,2025,Q3,Monday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Walls Ice Cream 1L,Grocery,691,3,5,104,1969,269,13.7,Debit Card,In-Store
ORD004338,2025-09-15,9,September,2025,Q3,Monday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Mr. Muscle Cleaner,Household,381,2,5,38,724,130,18.0,Cash,In-Store
ORD004339,2025-04-26,4,April,2025,Q2,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Bathroom Mat,Household,599,4,5,120,2276,241,10.6,Debit Card,In-Store
ORD004339,2025-04-26,4,April,2025,Q2,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Dish Soap Vim 500ml,Household,156,3,0,0,468,85,18.2,Cash,In-Store
ORD004339,2025-04-26,4,April,2025,Q2,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Skipping Rope,Toys & Sports,257,2,5,26,488,121,24.8,Credit Card,In-Store
ORD004339,2025-04-26,4,April,2025,Q2,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Peek Freans Cake,Grocery,184,4,5,37,699,73,10.4,Cash,In-Store
ORD004339,2025-04-26,4,April,2025,Q2,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Women's Innerwear set,Clothing & Fabric,620,4,10,248,2232,364,16.3,Cash,Home Delivery
ORD004339,2025-04-26,4,April,2025,Q2,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Notebook A4 200pg,Stationery,170,4,10,68,612,120,19.6,Credit Card,In-Store
ORD004339,2025-04-26,4,April,2025,Q2,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Shan Biryani Masala,Grocery,125,2,0,0,250,55,22.0,Cash,Home Delivery
ORD004340,2025-03-08,3,March,2025,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Clifton,ST004,Vitamin C 500mg 30tabs,Pharmacy & Health,354,2,0,0,708,75,10.6,JazzCash,In-Store
ORD004340,2025-03-08,3,March,2025,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Clifton,ST004,Barbie doll,Toys & Sports,881,4,0,0,3524,720,20.4,Debit Card,In-Store
ORD004340,2025-03-08,3,March,2025,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Clifton,ST004,Dove Soap 3pcs,Personal Care,448,4,0,0,1792,160,8.9,Cash,Home Delivery
ORD004340,2025-03-08,3,March,2025,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Clifton,ST004,Puzzle 500pcs,Toys & Sports,587,4,15,352,1996,381,19.1,JazzCash,In-Store
ORD004340,2025-03-08,3,March,2025,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Clifton,ST004,AA Batteries 4pcs,Electronics,223,4,5,45,847,173,20.4,Credit Card,Home Delivery
ORD004340,2025-03-08,3,March,2025,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Clifton,ST004,Garbage Bags 30pcs,Household,222,3,0,0,666,63,9.5,Credit Card,Home Delivery
ORD004340,2025-03-08,3,March,2025,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Clifton,ST004,Coriander bunch,Fruits & Vegetables,28,4,10,11,101,15,14.9,Debit Card,Home Delivery
ORD004340,2025-03-08,3,March,2025,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Clifton,ST004,Broom set,Household,328,3,5,49,935,144,15.4,JazzCash,In-Store
ORD004341,2025-10-18,10,October,2025,Q4,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Sharafabad,ST006,Bananas dozen,Fruits & Vegetables,126,2,10,25,227,21,9.3,EasyPaisa,In-Store
ORD004341,2025-10-18,10,October,2025,Q4,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Sharafabad,ST006,Ariel Detergent 2kg,Grocery,817,4,0,0,3268,717,21.9,Debit Card,Home Delivery
ORD004341,2025-10-18,10,October,2025,Q4,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Sharafabad,ST006,Skipping Rope,Toys & Sports,281,1,0,0,281,52,18.5,Credit Card,In-Store
ORD004341,2025-10-18,10,October,2025,Q4,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Sharafabad,ST006,AA Batteries 4pcs,Electronics,216,4,10,86,778,84,10.8,EasyPaisa,In-Store
ORD004341,2025-10-18,10,October,2025,Q4,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Sharafabad,ST006,White Bread large,Bakery,109,2,5,11,207,32,15.5,Cash,In-Store
ORD004341,2025-10-18,10,October,2025,Q4,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Sharafabad,ST006,Shrimp 500g,Meat & Seafood,798,4,10,319,2873,549,19.1,Credit Card,In-Store
ORD004341,2025-10-18,10,October,2025,Q4,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Sharafabad,ST006,Sponge Scrubber 3pcs,Household,113,3,10,34,305,58,19.0,EasyPaisa,Home Delivery
ORD004342,2026-01-31,1,January,2026,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Shrimp 500g,Meat & Seafood,839,1,10,84,755,134,17.7,Credit Card,In-Store
ORD004342,2026-01-31,1,January,2026,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,National Pickle 800g,Grocery,203,3,15,91,518,42,8.1,Cash,In-Store
ORD004342,2026-01-31,1,January,2026,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Skipping Rope,Toys & Sports,278,2,0,0,556,128,23.0,Debit Card,In-Store
ORD004342,2026-01-31,1,January,2026,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Nurpur Butter 200g,Grocery,329,2,15,99,559,108,19.3,Cash,In-Store
ORD004342,2026-01-31,1,January,2026,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Gourmet Eggs 12pcs,Dairy,401,4,0,0,1604,173,10.8,EasyPaisa,Home Delivery
ORD004342,2026-01-31,1,January,2026,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Peek Freans Cake,Grocery,176,2,0,0,352,82,23.3,Cash,In-Store
ORD004343,2026-02-08,2,February,2026,Q1,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Dish Soap Vim 500ml,Household,174,4,15,104,592,144,24.3,Cash,In-Store
ORD004343,2026-02-08,2,February,2026,Q1,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Shan Biryani Masala,Grocery,116,3,10,35,313,42,13.4,Debit Card,In-Store
ORD004343,2026-02-08,2,February,2026,Q1,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Women's Innerwear set,Clothing & Fabric,655,1,10,66,589,70,11.9,EasyPaisa,In-Store
ORD004343,2026-02-08,2,February,2026,Q1,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Dettol Soap 115g,Pharmacy & Health,112,2,0,0,224,23,10.3,Cash,In-Store
ORD004343,2026-02-08,2,February,2026,Q1,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Gourmet Eggs 12pcs,Dairy,403,3,15,181,1028,219,21.3,EasyPaisa,Home Delivery
ORD004343,2026-02-08,2,February,2026,Q1,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Chicken Boneless 1kg,Meat & Seafood,704,3,15,317,1795,445,24.8,JazzCash,In-Store
ORD004343,2026-02-08,2,February,2026,Q1,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,ORS Sachet 6pcs,Pharmacy & Health,88,2,0,0,176,17,9.7,Cash,In-Store
ORD004344,2025-03-17,3,March,2025,Q1,Monday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Sharafabad,ST006,Bun Kebab rolls 6pcs,Bakery,179,3,10,54,483,56,11.6,Debit Card,In-Store
ORD004344,2025-03-17,3,March,2025,Q1,Monday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Sharafabad,ST006,Notebook A4 200pg,Stationery,162,4,5,32,616,70,11.4,EasyPaisa,In-Store
ORD004344,2025-03-17,3,March,2025,Q1,Monday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Sharafabad,ST006,Marker set 6pcs,Stationery,348,3,0,0,1044,198,19.0,Debit Card,Home Delivery
ORD004345,2026-01-10,1,January,2026,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Nazimabad,ST002,Ariel Detergent 2kg,Grocery,970,2,0,0,1940,337,17.4,Credit Card,In-Store
ORD004345,2026-01-10,1,January,2026,Q1,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Nazimabad,ST002,Peek Freans Cake,Grocery,176,2,0,0,352,29,8.2,Cash,Home Delivery
ORD004346,2025-09-21,9,September,2025,Q3,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Mouse Wireless,Electronics,1476,1,10,148,1328,276,20.8,Credit Card,In-Store
ORD004346,2025-09-21,9,September,2025,Q3,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Sensodyne Toothpaste,Pharmacy & Health,433,4,0,0,1732,362,20.9,Credit Card,In-Store
ORD004346,2025-09-21,9,September,2025,Q3,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Brown Bread,Bakery,146,1,0,0,146,21,14.4,EasyPaisa,In-Store
ORD004346,2025-09-21,9,September,2025,Q3,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Dettol Soap 115g,Pharmacy & Health,114,3,0,0,342,50,14.6,Credit Card,In-Store
ORD004346,2025-09-21,9,September,2025,Q3,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Notebook A4 200pg,Stationery,178,2,5,18,338,61,18.0,Cash,Home Delivery
ORD004346,2025-09-21,9,September,2025,Q3,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Fish Fillet 500g,Meat & Seafood,688,1,5,34,654,146,22.3,Debit Card,In-Store
ORD004346,2025-09-21,9,September,2025,Q3,Sunday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz DHA,ST003,Panadol 10 tablets,Pharmacy & Health,89,1,0,0,89,10,11.2,Cash,In-Store
ORD004347,2025-04-19,4,April,2025,Q2,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Bananas dozen,Fruits & Vegetables,124,1,15,19,105,9,8.6,Debit Card,In-Store
ORD004347,2025-04-19,4,April,2025,Q2,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Vitamin C 500mg 30tabs,Pharmacy & Health,335,3,0,0,1005,187,18.6,Debit Card,In-Store
ORD004347,2025-04-19,4,April,2025,Q2,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Chicken Liver 500g,Meat & Seafood,266,2,0,0,532,102,19.2,Debit Card,In-Store
ORD004347,2025-04-19,4,April,2025,Q2,Saturday,CUST0434,Salman Khan,Male,46-55,DHA Phase 5,Karachi,Yes,Imtiaz Gulshan-e-Iqbal,ST005,Men's Socks 3pcs,Clothing & Fabric,329,4,15,197,1119,156,13.9,Credit Card,Home Delivery
ORD004348,2025-02-18,2,February,2025,Q1,Tuesday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Barbie doll,Toys & Sports,1003,1,5,50,953,91,9.5,Cash,Home Delivery
ORD004348,2025-02-18,2,February,2025,Q1,Tuesday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Dove Soap 3pcs,Personal Care,417,4,10,167,1501,136,9.1,EasyPaisa,In-Store
ORD004348,2025-02-18,2,February,2025,Q1,Tuesday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Bathroom Mat,Household,705,1,10,70,635,132,20.8,Debit Card,In-Store
ORD004348,2025-02-18,2,February,2025,Q1,Tuesday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Garlic 250g,Fruits & Vegetables,93,1,10,9,84,7,8.3,Debit Card,In-Store
ORD004348,2025-02-18,2,February,2025,Q1,Tuesday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Dalda Cooking Oil 5L,Grocery,1382,1,5,69,1313,299,22.8,Cash,In-Store
ORD004348,2025-02-18,2,February,2025,Q1,Tuesday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Chicken Boneless 1kg,Meat & Seafood,792,2,0,0,1584,216,13.6,Debit Card,Home Delivery
ORD004349,2025-12-02,12,December,2025,Q4,Tuesday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Cucumber 1kg,Fruits & Vegetables,64,2,0,0,128,16,12.5,Cash,In-Store
ORD004349,2025-12-02,12,December,2025,Q4,Tuesday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Power Bank 10000mAh,Electronics,2970,3,0,0,8910,1109,12.4,Debit Card,In-Store
ORD004350,2026-01-29,1,January,2026,Q1,Thursday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Cheddar Cheese 200g,Dairy,517,4,0,0,2068,379,18.3,Credit Card,In-Store
ORD004350,2026-01-29,1,January,2026,Q1,Thursday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,File Folder 10pcs,Stationery,200,2,0,0,400,54,13.5,Credit Card,In-Store
ORD004350,2026-01-29,1,January,2026,Q1,Thursday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Johnson Baby Powder 200g,Pharmacy & Health,410,2,0,0,820,80,9.8,Debit Card,Home Delivery
ORD004350,2026-01-29,1,January,2026,Q1,Thursday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Mutton 1kg,Meat & Seafood,1968,3,0,0,5904,608,10.3,Cash,In-Store
ORD004350,2026-01-29,1,January,2026,Q1,Thursday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Cupcake 2pcs,Bakery,127,1,15,19,108,25,23.1,EasyPaisa,In-Store
ORD004350,2026-01-29,1,January,2026,Q1,Thursday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Nurpur Butter 200g,Grocery,341,2,0,0,682,62,9.1,Cash,In-Store
ORD004350,2026-01-29,1,January,2026,Q1,Thursday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Clifton,ST004,Sooper Biscuits,Grocery,104,2,0,0,208,43,20.7,Cash,In-Store
ORD004351,2025-06-07,6,June,2025,Q2,Saturday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Samosa 4pcs,Bakery,99,1,5,5,94,17,18.1,EasyPaisa,In-Store
ORD004351,2025-06-07,6,June,2025,Q2,Saturday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Hangers 10pcs,Household,185,2,15,56,314,37,11.8,JazzCash,In-Store
ORD004352,2026-01-04,1,January,2026,Q1,Sunday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Cheddar Cheese 200g,Dairy,523,4,10,209,1883,396,21.0,Cash,In-Store
ORD004352,2026-01-04,1,January,2026,Q1,Sunday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Notebook A4 200pg,Stationery,175,4,0,0,700,70,10.0,Cash,Home Delivery
ORD004352,2026-01-04,1,January,2026,Q1,Sunday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Broom set,Household,324,3,10,97,875,82,9.4,EasyPaisa,In-Store
ORD004352,2026-01-04,1,January,2026,Q1,Sunday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz DHA,ST003,Walls Ice Cream 1L,Grocery,686,4,0,0,2744,408,14.9,Cash,Home Delivery
ORD004353,2025-02-14,2,February,2025,Q1,Friday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Onions 1kg,Fruits & Vegetables,56,2,0,0,112,17,15.2,JazzCash,In-Store
ORD004353,2025-02-14,2,February,2025,Q1,Friday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Frisbee,Toys & Sports,362,1,5,18,344,39,11.3,Debit Card,In-Store
ORD004353,2025-02-14,2,February,2025,Q1,Friday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Mangoes 1kg,Fruits & Vegetables,336,3,10,101,907,93,10.3,Debit Card,Home Delivery
ORD004353,2025-02-14,2,February,2025,Q1,Friday,CUST0435,Adnan Mirza,Male,26-35,Nazimabad,Karachi,Yes,Imtiaz Sharafabad,ST006,Kids T-Shirt,Clothing & Fabric,443,3,0,0,1329,154,11.6,Cash,In-Store
ORD004354,2026-01-22,1,January,2026,Q1,Thursday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Sharafabad,ST006,Hangers 10pcs,Household,174,4,0,0,696,139,20.0,Cash,In-Store
ORD004354,2026-01-22,1,January,2026,Q1,Thursday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Sharafabad,ST006,Johnson Baby Powder 200g,Pharmacy & Health,393,2,0,0,786,99,12.6,JazzCash,Home Delivery
ORD004354,2026-01-22,1,January,2026,Q1,Thursday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Sharafabad,ST006,Beef Mince 1kg,Meat & Seafood,1010,3,0,0,3030,399,13.2,Debit Card,In-Store
ORD004354,2026-01-22,1,January,2026,Q1,Thursday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Sharafabad,ST006,Chicken Boneless 1kg,Meat & Seafood,833,1,0,0,833,191,22.9,EasyPaisa,In-Store
ORD004354,2026-01-22,1,January,2026,Q1,Thursday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Sharafabad,ST006,Disprin 10 tablets,Pharmacy & Health,50,1,5,2,48,5,10.4,JazzCash,In-Store
ORD004354,2026-01-22,1,January,2026,Q1,Thursday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Sharafabad,ST006,Onions 1kg,Fruits & Vegetables,63,2,10,13,113,17,15.0,Cash,In-Store
ORD004354,2026-01-22,1,January,2026,Q1,Thursday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Sharafabad,ST006,Cheddar Cheese 200g,Dairy,497,2,0,0,994,235,23.6,JazzCash,In-Store
ORD004355,2026-04-10,4,April,2026,Q2,Friday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Bahadurabad,ST001,Scissors,Stationery,153,2,0,0,306,44,14.4,Debit Card,In-Store
ORD004355,2026-04-10,4,April,2026,Q2,Friday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Bahadurabad,ST001,Scotch Tape,Stationery,91,1,10,9,82,15,18.3,EasyPaisa,Home Delivery
ORD004355,2026-04-10,4,April,2026,Q2,Friday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Bahadurabad,ST001,Sponge Scrubber 3pcs,Household,113,3,0,0,339,54,15.9,EasyPaisa,In-Store
ORD004355,2026-04-10,4,April,2026,Q2,Friday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Bahadurabad,ST001,Chicken Whole 1kg,Meat & Seafood,525,2,0,0,1050,218,20.8,Cash,In-Store
ORD004355,2026-04-10,4,April,2026,Q2,Friday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Bahadurabad,ST001,School Uniform Shirt,Clothing & Fabric,472,1,5,24,448,106,23.7,JazzCash,In-Store
ORD004355,2026-04-10,4,April,2026,Q2,Friday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Bahadurabad,ST001,Chicken Boneless 1kg,Meat & Seafood,754,4,0,0,3016,618,20.5,Debit Card,Home Delivery
ORD004355,2026-04-10,4,April,2026,Q2,Friday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Bahadurabad,ST001,Extension Cord 3m,Electronics,436,4,0,0,1744,157,9.0,JazzCash,Home Delivery
ORD004356,2026-01-30,1,January,2026,Q1,Friday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Nazimabad,ST002,Men's Socks 3pcs,Clothing & Fabric,377,1,5,19,358,85,23.7,Cash,Home Delivery
ORD004356,2026-01-30,1,January,2026,Q1,Friday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz Nazimabad,ST002,Notebook A4 200pg,Stationery,194,4,5,39,737,150,20.4,Cash,In-Store
ORD004357,2026-02-01,2,February,2026,Q1,Sunday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz DHA,ST003,Philips LED Bulb 15W,Electronics,271,1,5,14,257,44,17.1,Cash,In-Store
ORD004357,2026-02-01,2,February,2026,Q1,Sunday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz DHA,ST003,Tomatoes 1kg,Fruits & Vegetables,83,4,0,0,332,78,23.5,Credit Card,In-Store
ORD004357,2026-02-01,2,February,2026,Q1,Sunday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz DHA,ST003,National Pickle 800g,Grocery,238,3,0,0,714,101,14.1,Credit Card,In-Store
ORD004358,2025-09-19,9,September,2025,Q3,Friday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz DHA,ST003,Nestle Milo 400g,Grocery,481,3,15,216,1227,279,22.7,EasyPaisa,Home Delivery
ORD004358,2025-09-19,9,September,2025,Q3,Friday,CUST0436,Ayesha Siddiqui,Female,26-35,Tariq Road,Karachi,Yes,Imtiaz DHA,ST003,Dove Soap 3pcs,Personal Care,439,4,5,88,1668,327,19.6,Credit Card,In-Store
